country,hs_chapter,commodity,year,export_value_usd
Singapore,61,"61 Apparel Articles And Accessories, Knit Or Crochet",2019,181938
Singapore,62,"62 Apparel Articles And Accessories, Not Knit Etc.",2019,296973
Singapore,63,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2019,63902
Singapore,64,"64 Footwear, Gaiters Etc. And Parts Thereof",2019,11895
Singapore,65,65 Headgear And Parts Thereof,2019,229651
Singapore,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2019,20017556
Singapore,69,69 Ceramic Products,2019,46980
Singapore,70,70 Glass And Glassware,2019,92435
Singapore,71,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2019,15984
Singapore,72,72 Iron And Steel,2019,100559
Singapore,73,73 Articles Of Iron Or Steel,2019,1183616
Singapore,74,74 Copper And Articles Thereof,2019,313359
Singapore,75,75 Nickel And Articles Thereof,2019,439495
Singapore,76,76 Aluminum And Articles Thereof,2019,265390
Singapore,79,79 Zinc And Articles Thereof,2019,4032
Singapore,81,81 Base Metals Nesoi; Cermets; Articles Thereof,2019,1032725
Singapore,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2019,251035
Singapore,83,83 Miscellaneous Articles Of Base Metal,2019,629588
Singapore,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2019,58782764
Singapore,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2019,82898104
Singapore,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2019,12777384
Singapore,88,"88 Aircraft, Spacecraft, And Parts Thereof",2019,98842000
Singapore,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2019,74778641
Singapore,91,91 Clocks And Watches And Parts Thereof,2019,33799
Singapore,92,92 Musical Instruments; Parts And Accessories Thereof,2019,101484
Singapore,93,93 Arms And Ammunition; Parts And Accessories Thereof,2019,100781
Singapore,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2019,4495723
Singapore,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2019,740055
Singapore,96,96 Miscellaneous Manufactured Articles,2019,169306
Singapore,97,"97 Works Of Art, Collectors' Pieces And Antiques",2019,4890
Singapore,98,"98 Special Classification Provisions, Nesoi",2019,5153969
Singapore,2,02 Meat And Edible Meat Offal,2020,70656
Singapore,4,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,2020,4561
Singapore,8,08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2020,83175
Singapore,9,"09 Coffee, Tea, Mate & Spices",2020,13669
Singapore,10,10 Cereals,2020,131366
Singapore,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2020,34449
Singapore,12,"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",2020,6410
Singapore,15,"15 Animal, Vegetable Or Microbial Fats And Oils Etc",2020,1463290
Singapore,17,17 Sugars And Sugar Confectionary,2020,679582
Singapore,18,18 Cocoa And Cocoa Preparations,2020,177812
Singapore,19,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares",2020,91745
Singapore,20,"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts",2020,18108
Singapore,21,21 Miscellaneous Edible Preparations,2020,341055
Singapore,22,"22 Beverages, Spirits And Vinegar",2020,86824
Singapore,23,23 Food Industry Residues & Waste; Prep Animal Feed,2020,463708
Singapore,25,25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster,2020,20444
Singapore,26,"26 Ores, Slag And Ash",2020,27297
Singapore,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2020,66931
Singapore,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2020,1214687
Singapore,29,29 Organic Chemicals,2020,622961
Singapore,30,30 Pharmaceutical Products,2020,26204858
Singapore,31,31 Fertilizers,2020,87642
Singapore,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2020,325276
Singapore,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2020,395291
Singapore,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2020,746985
Singapore,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2020,2695620
